"Abudefduf.septemfasciatus","Abudefduf.sexfasciatus","Acanthurus.nigricans","Acanthurus.nigricauda","Acanthurus.nigroris","Acanthurus.olivaceus","Acanthurus.pyroferus","Acanthurus.thompsoni","Acanthurus.triostegus","Amblygobius.nocturnus","Anampses.caeruleopunctatus","Anampses.twistii","Aphareus.furca","Asterropteryx.semipunctata","Aulostomus.chinensis","Balistoides.viridescens","Bodianus.axillaris","Calotomus.carolinus","Canthigaster.bennetti","Canthigaster.solandri","Canthigaster.valentini","Caracanthus.maculatus","Caracanthus.unipinna","Caranx.melampygus","Cephalopholis.argus","Cephalopholis.urodeta","Chaetodon.auriga","Chaetodon.citrinellus","Chaetodon.ephippium","Chaetodon.lunula","Chaetodon.lunulatus","Chaetodon.ornatissimus","Chaetodon.pelewensis","Chaetodon.quadrimaculatus","Chaetodon.reticulatus","Chaetodon.trifascialis","Chaetodon.ulietensis","Chaetodon.unimaculatus","Chaetodon.vagabundus","Cheilinus.chlorourus","Cheilinus.oxycephalus","Cheilinus.trilobatus","Cheilodipterus.quinquelineatus","Chlorurus.microrhinos","Chromis.atripectoralis","Chromis.viridis","Chromis.xanthura","Chrysiptera.brownriggii","Cirrhilabrus.exquisitus","Cirrhilabrus.scottorum","Cirripectes.variolosus","Coris.aygula","Coris.gaimard","Corythoichthys.flavofasciatus","Ctenochaetus.binotatus","Dascyllus.aruanus","Dascyllus.flavicaudus","Dascyllus.trimaculatus","Diodon.hystrix","Epibulus.insidiator","Epinephelus.merra","Fistularia.commersonii","Forcipiger.flavissimus","Fusigobius.neophytus","Gnatholepis.anjerensis","Gomphosus.varius","Gymnothorax.javanicus","Halichoeres.hortulanus","Halichoeres.margaritaceus","Halichoeres.marginatus","Halichoeres.trimaculatus","Hemigymnus.fasciatus","Heniochus.chrysostomus","Hologymnosus.annulatus","Labroides.bicolor","Labroides.dimidiatus","Lepidozygus.tapeinosoma","Lethrinus.olivaceus","Lutjanus.fulvus","Macropharyngodon.meleagris","Melichthys.niger","Melichthys.vidua","Monotaxis.grandoculis","Mulloidichthys.flavolineatus","Mulloidichthys.vanicolensis","Myripristis.amaena","Myripristis.berndti","Myripristis.kuntee","Myripristis.violacea","Naso.lituratus","Naso.unicornis","Nemateleotris.magnifica","Neocirrhites.armatus","Neoniphon.sammara","Novaculichthys.taeniourus","Odonus.niger","Ostracion.meleagris","Oxycheilinus.unifasciatus","Paracirrhites.arcatus","Paracirrhites.forsteri","Parupeneus.ciliatus","Parupeneus.cyclostomus","Parupeneus.insularis","Parupeneus.pleurostigma","Plagiotremus.tapeinosoma","Plectroglyphidodon.johnstonianus","Pomacentrus.pavo","Pomachromis.fuscidorsalis","Pseudocheilinus.evanidus","Pseudocheilinus.hexataenia","Pseudocheilinus.octotaenia","Pseudocheilinus.tetrataenia","Pseudojuloides.atavai","Pycnochromis.acares","Pycnochromis.iomelas","Pycnochromis.margaritifer","Pycnochromis.vanderbilti","Pygoplites.diacanthus","Rhinecanthus.aculeatus","Sargocentron.microstoma","Sargocentron.spiniferum","Scarus.altipinnis","Scarus.forsteni","Scarus.frenatus","Scarus.globiceps","Scarus.niger","Scarus.oviceps","Scarus.rubroviolaceus","Scarus.schlegeli","Siganus.argenteus","Siganus.spinus","Stegastes.nigricans","Stegastes.punctatus","Stethojulis.bandanensis","Sufflamen.bursa","Synodus.binotatus","Thalassoma.amblycephalum","Thalassoma.hardwicke","Thalassoma.lutescens","Thalassoma.quinquevittatum","Valenciennea.strigata","Zanclus.cornutus","Zebrasoma.velifer"
0,0,4,11,0,0,13,0,0,2,0,0,0,0,2,0,0,0,4,4,0,0,0,2,1,0,0,9,0,13,6,5,5,0,4,0,0,0,0,4,3,7,0,0,1,0,0,0,0,3,0,0,0,0,2,20,304,7,0,5,4,19,6,1,4,0,0,0,0,0,8,0,10,0,6,4,0,0,4,0,0,0,8,0,1,0,3,0,0,4,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,55,0,3,10,0,0,0,0,4,49,0,1,0,0,2,1,0,0,0,8,19,0,0,0,1,20,0,5,4,0,1,29,0,0,0,10,1
0,0,1,0,0,0,11,0,250,0,0,3,0,0,2,0,0,0,4,13,3,0,0,0,3,0,2,9,1,10,17,5,8,0,5,0,1,0,7,13,3,5,0,1,0,0,0,0,0,3,0,0,1,0,7,3,179,7,1,21,10,0,6,4,2,3,0,0,4,0,4,0,10,0,3,5,0,0,15,0,0,0,3,1,0,0,1,3,0,14,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,21,0,0,11,0,0,0,0,17,82,0,2,0,0,0,0,0,0,0,1,19,0,0,0,1,32,3,12,5,0,1,44,0,0,0,7,0
0,62,5,14,0,0,21,0,0,0,0,1,0,0,2,0,0,0,1,17,0,0,0,0,1,0,2,8,0,8,8,6,5,0,3,0,0,0,8,11,4,3,0,1,20,30,0,0,0,0,0,1,0,1,7,0,210,7,0,5,5,15,9,2,2,1,0,0,0,0,11,0,3,0,7,4,0,0,8,0,0,0,5,0,0,1,0,0,0,33,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,31,0,2,7,0,0,0,0,5,104,0,1,0,0,0,1,0,0,1,5,15,0,4,6,21,35,0,28,8,0,3,18,0,0,0,8,0
0,12,1,3,0,0,18,0,0,0,0,0,0,0,4,0,0,0,1,13,0,0,0,0,1,0,2,17,4,19,5,6,1,0,2,0,0,0,6,18,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,108,6,0,7,6,1,7,7,1,6,2,0,0,3,4,0,4,0,10,7,0,0,4,0,0,0,15,8,0,0,0,1,0,10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,121,0,2,3,0,0,0,0,16,87,0,3,0,0,2,2,0,0,0,2,19,1,2,0,2,30,0,11,9,0,0,16,0,0,0,9,0
0,32,1,4,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,16,2,0,0,0,0,0,3,10,0,18,2,1,0,0,5,0,0,0,8,17,2,3,0,1,0,0,0,0,0,0,1,3,0,4,2,0,146,4,0,7,5,17,4,3,1,0,0,2,0,1,3,0,2,1,11,4,0,0,24,0,0,0,5,79,0,0,0,0,0,12,0,0,0,0,0,0,3,4,0,0,8,2,2,0,0,0,27,0,3,6,0,0,0,0,17,136,0,4,0,0,0,2,0,0,0,8,13,0,0,3,1,29,0,13,5,0,0,33,0,0,0,11,0
0,0,0,6,0,0,17,0,0,0,0,0,0,0,2,0,0,0,1,6,0,0,0,1,0,0,2,8,2,22,1,2,6,0,4,0,0,0,8,8,3,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,57,19,0,7,8,1,6,0,0,0,0,3,0,0,5,1,12,6,11,4,0,0,8,0,0,0,2,28,0,3,0,0,0,23,1,0,0,0,0,0,2,1,0,0,3,0,2,0,0,0,26,0,1,3,0,0,0,0,13,120,1,1,0,0,2,1,0,2,0,0,17,0,2,0,0,7,14,9,4,0,0,5,0,0,0,10,0
0,0,0,8,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,1,0,0,14,0,7,0,9,2,0,0,0,0,0,6,12,0,2,0,0,0,0,0,0,0,0,0,1,0,2,3,0,50,19,0,9,4,6,5,6,8,1,0,3,0,0,5,0,2,1,6,4,0,0,3,0,0,0,15,21,0,0,0,0,0,10,3,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,42,0,2,4,0,1,0,0,23,133,0,3,0,0,1,1,0,0,0,1,11,0,3,0,0,12,0,5,6,0,0,31,0,0,0,11,0
0,12,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,3,0,0,8,0,5,4,5,1,0,0,0,0,0,3,16,0,1,0,1,0,4,0,0,0,0,0,1,0,2,0,0,19,25,0,4,9,1,5,4,1,0,0,0,0,0,3,0,0,1,3,7,0,0,2,0,0,0,9,1,0,0,0,0,0,3,4,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,26,0,6,3,0,0,0,0,10,97,0,1,0,0,1,6,0,0,0,1,4,0,0,2,0,12,0,6,2,3,0,12,0,0,0,6,1
0,0,0,1,0,0,3,0,4,0,0,0,0,6,0,0,0,0,1,10,2,0,0,0,1,0,0,6,0,6,2,2,0,0,1,0,2,0,3,12,2,4,2,0,0,0,0,0,0,0,0,0,0,2,4,0,5,15,0,6,2,0,2,2,1,1,0,0,0,0,4,0,4,1,3,9,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,55,0,2,3,0,0,0,0,22,98,0,1,0,0,0,3,0,0,0,1,5,0,2,0,0,3,0,6,7,0,0,7,0,0,0,5,0
0,8,0,0,1,0,4,0,0,0,0,0,0,1,3,0,0,0,0,12,2,0,0,0,2,0,1,14,2,9,4,7,0,0,0,0,0,0,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,16,0,14,12,0,4,4,0,0,1,0,0,0,4,0,2,0,3,9,0,0,8,0,0,0,6,2,0,0,0,0,0,17,0,0,0,0,0,0,2,3,0,0,3,0,1,0,1,0,18,0,1,0,0,0,0,0,2,49,0,0,0,0,1,3,0,0,0,3,14,0,0,42,0,6,0,2,5,0,7,11,0,0,0,3,0
0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,7,3,0,0,0,1,0,0,4,0,5,1,7,0,0,0,0,2,0,4,11,0,0,25,0,0,35,0,0,0,0,0,1,0,0,9,0,24,10,2,11,6,0,0,14,4,2,0,0,0,0,8,0,1,0,2,7,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,6,0,2,3,0,0,0,0,1,41,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,2,4,0,0,14,0,0,0,11,0
0,8,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,1,0,6,7,1,9,0,2,0,0,0,0,1,0,4,13,0,1,1,0,0,50,0,0,0,0,0,0,0,2,7,1,4,11,0,8,4,0,0,38,0,1,0,2,0,0,4,0,10,0,3,6,0,0,0,0,0,0,7,11,0,0,0,2,0,0,1,0,0,0,1,0,2,6,0,0,0,5,0,0,0,0,96,0,0,4,0,0,0,0,4,19,0,0,2,0,2,1,0,1,0,0,11,0,0,0,1,6,0,10,3,1,0,26,0,0,0,5,0
0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,0,0,0,0,3,3,0,19,4,2,0,0,0,0,0,0,1,5,0,2,24,0,0,1,0,0,0,0,0,0,0,5,10,3,0,23,0,2,6,6,5,6,5,2,0,0,0,0,0,0,4,0,6,7,0,0,1,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,77,0,2,9,1,0,0,0,0,12,0,1,0,0,1,4,0,2,0,1,6,0,0,0,0,11,0,1,6,2,0,9,0,0,0,3,1
0,27,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,2,5,2,0,1,4,0,0,0,0,2,0,3,10,0,2,7,0,0,0,0,0,0,0,0,0,0,2,9,6,10,11,0,6,22,2,2,5,2,1,0,0,0,0,7,0,5,0,4,3,0,0,1,0,0,3,1,8,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,86,0,2,4,0,0,0,0,2,13,0,2,1,0,0,3,0,2,0,0,12,0,0,0,0,11,0,5,4,1,9,15,0,0,0,4,0
0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,2,4,1,0,0,0,1,0,2,10,0,3,2,6,1,0,0,0,0,0,7,7,0,2,5,0,0,0,0,0,0,1,0,0,0,1,4,0,16,14,0,9,15,7,2,16,0,0,0,1,0,0,2,0,2,0,2,0,0,0,3,0,0,1,7,10,0,0,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,117,0,0,5,0,0,0,0,2,51,0,1,1,0,0,2,0,2,11,1,8,0,1,0,2,5,0,3,2,0,0,47,0,0,0,1,1
0,0,3,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,12,0,1,9,14,3,0,3,0,0,1,4,2,0,1,0,0,0,13,0,1,0,0,0,0,1,0,4,1,0,0,0,3,2,1,1,0,0,6,0,8,0,0,26,0,3,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,1,1,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,58,3,11,2,0,0,63,0,0,0,7,4
0,0,35,0,0,0,2,0,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,12,2,0,9,0,0,7,4,0,0,2,1,0,5,22,0,16,0,0,0,0,2,0,0,2,1,0,0,1,2,0,0,7,3,5,0,8,0,1,50,0,3,0,1,1,0,0,0,0,0,2,2,3,1,0,3,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110,0,22,0,1,0,77,0,0,1,2,0
0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,16,7,0,0,4,0,0,0,3,3,0,1,0,0,14,13,0,5,0,0,0,0,0,0,9,2,0,0,0,1,1,0,1,0,1,5,0,7,2,4,31,0,6,0,0,0,0,0,1,0,0,3,4,13,4,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,64,6,9,0,0,0,51,0,0,2,0,0
0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,21,0,1,7,9,2,0,1,0,0,0,3,4,0,0,0,0,5,75,0,7,0,0,0,1,0,0,3,7,0,0,0,2,2,1,0,8,1,17,0,9,1,0,40,0,4,0,3,0,0,0,0,0,0,3,1,15,0,1,2,0,0,6,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,2,9,0,0,1,0,51,11,10,0,0,0,69,0,0,0,0,0
0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,17,0,0,9,8,0,0,3,0,2,2,6,3,0,1,0,0,4,9,0,12,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,2,2,5,0,8,0,3,37,0,1,0,3,0,0,0,0,0,0,5,1,4,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,3,89,5,14,0,0,0,135,0,0,2,0,2
0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,13,0,0,7,5,0,0,2,0,0,0,0,2,0,1,3,0,16,90,0,3,0,0,0,1,0,0,0,3,2,0,0,2,2,0,0,4,2,8,0,4,0,2,23,0,2,0,2,4,0,0,1,0,0,6,3,15,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,4,162,0,12,0,0,0,78,0,0,0,0,0
0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,2,0,0,6,0,0,0,0,0,0,6,4,0,3,0,0,4,142,0,2,0,0,0,2,0,0,0,11,0,0,0,2,1,0,0,8,1,8,0,11,1,3,9,0,2,0,2,0,0,0,0,0,0,4,0,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3,0,0,1,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,6,0,0,0,3,116,0,14,0,0,0,114,0,0,0,0,0
0,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,5,0,0,2,14,0,0,4,0,2,0,1,7,0,0,0,0,34,86,0,6,1,0,0,0,0,0,2,12,0,0,0,4,0,0,0,6,1,13,0,12,1,3,16,0,3,0,3,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,6,0,0,4,70,0,16,0,0,0,86,0,0,4,0,0
0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,9,1,1,2,1,0,0,1,0,0,0,5,3,0,3,0,0,8,11,0,3,0,0,0,0,0,0,1,5,0,0,0,2,1,0,0,4,9,8,0,16,0,2,45,0,2,0,4,1,0,0,0,0,0,2,0,4,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,4,0,2,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,9,0,2,0,2,91,0,26,0,0,0,142,0,0,1,1,0
0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,12,0,1,2,0,0,0,0,0,0,0,0,4,0,5,0,0,0,25,0,1,0,0,0,2,0,0,1,2,0,0,0,4,4,0,0,1,5,3,1,15,1,0,10,1,2,0,1,0,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,111,0,10,0,0,0,90,0,0,2,0,0
1,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,7,0,4,0,0,0,0,0,0,0,0,2,4,0,5,0,0,0,9,0,8,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,6,0,7,0,12,0,2,21,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,97,9,14,0,0,0,53,0,0,1,0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,10,1,2,1,1,0,0,0,0,0,0,4,5,0,4,2,0,0,14,0,15,0,0,0,1,0,0,2,0,0,0,0,4,1,0,0,3,3,6,0,16,1,1,23,0,2,0,1,1,0,0,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,1,0,0,82,3,13,0,0,0,94,0,0,7,0,0
0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,2,3,0,0,0,0,0,0,3,10,0,5,1,0,0,0,0,21,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,6,4,3,0,16,1,2,51,0,2,0,1,1,0,0,0,0,0,5,1,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,6,0,1,0,2,95,0,12,0,0,0,87,0,0,2,0,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,2,2,2,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,1,3,0,0,1,0,5,1,15,0,1,15,0,1,0,0,0,0,0,0,0,0,8,3,2,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,1,0,0,59,0,7,0,0,0,77,0,0,0,0,2
0,0,0,0,0,0,0,0,203,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,6,0,0,0,0,4,0,5,3,0,1,0,0,0,50,0,2,0,0,0,0,0,0,0,12,0,0,1,1,1,0,0,12,1,5,1,13,0,4,27,0,2,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,55,0,9,0,0,0,58,0,2,1,3,0
0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,5,0,0,0,0,4,0,3,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,23,1,1,0,15,0,1,20,0,2,0,1,2,0,1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,38,0,12,0,1,0,29,0,0,2,0,2
1,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,7,0,4,0,0,0,0,0,0,4,2,0,2,0,0,4,40,0,4,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,5,4,1,0,10,0,1,16,0,2,0,2,1,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,35,0,5,0,0,0,39,0,0,0,3,2
0,0,0,0,0,0,0,0,204,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,7,2,0,0,1,0,0,150,0,4,0,0,0,0,0,0,0,39,0,0,0,0,2,0,0,1,7,1,0,8,0,0,15,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,30,0,8,0,1,0,44,0,0,0,2,0
0,0,0,0,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,9,2,0,0,3,0,0,4,0,0,0,6,0,1,1,0,0,0,180,0,7,0,0,0,0,0,0,0,40,1,0,0,0,3,0,0,12,0,0,1,7,2,1,31,0,4,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,3,12,0,19,0,1,0,80,0,0,0,0,0
0,0,11,3,0,3,20,33,0,0,0,0,7,0,4,0,0,0,0,2,0,33,0,0,28,34,0,0,0,2,2,45,54,3,74,0,1,2,0,1,2,2,0,0,2,0,17,0,1,15,0,1,2,0,0,0,175,3,1,7,0,0,7,0,0,25,0,2,0,1,0,2,6,0,12,11,0,0,0,1,17,11,0,1,0,0,0,0,0,57,0,4,65,0,0,39,0,4,44,0,0,0,1,0,1,61,0,0,0,48,6,12,0,364,624,0,9,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,4,16,0,0,16,7,4,0,3,1
0,0,35,1,0,1,11,0,0,0,0,6,2,0,5,0,0,0,0,1,0,27,0,0,19,18,0,0,0,3,9,4,18,5,21,0,0,0,0,1,5,6,0,0,0,0,5,0,11,39,0,4,3,0,9,0,89,6,0,5,0,0,3,0,0,22,1,6,0,0,0,2,2,0,8,8,0,0,0,1,0,9,13,0,0,0,0,0,0,80,0,15,49,0,2,0,1,0,30,0,0,0,2,0,4,29,0,14,0,58,2,11,0,42,440,0,46,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,8,2,0,7,0
0,0,28,2,0,3,14,4,0,0,0,12,2,0,0,0,0,0,0,0,0,25,0,0,16,22,0,0,0,0,0,7,44,2,16,0,0,0,4,4,7,0,0,0,0,0,16,0,30,172,0,1,3,0,16,0,159,3,0,6,0,0,5,0,0,24,0,5,0,0,0,5,4,4,7,4,0,0,0,6,0,7,2,0,0,0,0,0,0,76,0,45,26,0,1,112,1,6,26,0,0,1,4,0,4,12,0,12,0,34,2,6,0,39,632,3,50,5,0,1,0,0,0,0,1,0,6,0,0,0,0,0,1,2,10,0,0,0,16,9,2,9,0
0,0,35,0,0,8,27,0,0,0,1,7,8,0,5,1,0,0,0,1,0,11,0,1,26,17,0,0,1,0,0,5,29,4,6,0,2,0,4,0,8,0,0,0,0,0,14,0,17,307,0,2,2,0,8,0,148,0,0,13,0,1,1,0,0,16,2,12,0,0,0,4,0,3,3,15,0,0,0,8,1,14,5,0,0,0,0,0,0,64,1,30,13,0,0,44,0,6,20,1,0,1,9,0,3,12,0,60,3,15,2,5,4,26,543,0,53,2,0,0,0,0,2,0,1,2,9,8,0,1,0,0,0,5,10,1,0,0,7,1,0,8,0
0,0,1,2,1,1,6,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,22,13,0,0,0,2,0,3,0,1,1,0,2,0,2,0,0,0,0,0,0,0,10,0,101,384,0,0,6,0,12,0,0,80,0,9,0,0,7,0,0,9,0,11,0,0,0,0,0,1,1,1,0,0,0,22,11,12,2,0,0,0,0,0,0,26,0,97,1,0,2,68,0,1,6,0,0,0,3,0,8,0,0,367,0,1,5,3,6,105,39,4,261,0,0,0,0,0,2,0,0,0,4,1,1,0,0,0,0,12,11,0,6,0,4,10,20,4,0
0,0,0,5,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,22,5,0,0,0,0,0,1,4,2,0,0,0,0,2,1,0,0,0,0,0,0,16,0,141,160,1,2,18,0,19,0,0,0,0,7,0,0,4,0,0,6,0,2,0,0,0,2,0,3,0,5,2,0,0,58,91,14,0,0,0,0,0,0,0,19,0,16,1,0,1,94,1,1,6,0,0,6,0,0,13,0,0,234,4,0,3,6,4,154,25,5,175,1,0,0,0,0,7,0,1,0,7,8,1,0,0,0,0,2,7,0,10,0,1,15,0,5,0
0,0,0,10,0,15,14,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,21,7,0,0,0,2,0,2,3,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,50,238,1,3,25,0,30,0,0,0,0,4,0,0,8,0,0,3,1,0,1,0,0,1,0,2,0,5,0,0,0,76,29,9,0,0,0,0,0,0,0,5,0,43,1,0,2,35,0,5,5,0,0,0,4,0,16,0,0,90,7,3,3,1,0,52,47,8,232,4,0,0,0,0,7,0,1,0,9,4,0,0,0,0,0,12,6,0,7,0,3,27,0,5,0
0,0,0,8,0,10,6,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,1,2,0,2,24,10,4,0,1,0,2,0,2,1,0,0,0,0,32,0,102,266,1,2,19,0,47,0,0,0,0,6,0,0,2,0,0,12,0,5,0,0,0,0,0,0,0,8,0,0,0,46,19,7,0,0,0,0,0,0,0,14,0,77,3,0,1,23,1,1,14,0,0,10,2,0,5,5,0,284,0,1,2,1,0,177,176,84,652,0,0,0,0,0,6,0,7,0,5,3,0,0,0,0,0,22,15,0,74,0,2,59,10,1,0
